/Users/irene/Downloads/exam/exam2014/KKo_14_2.txt	60	aver	213	2	0	5	12	16	16	0	6	23	24	7	7	0	3	27	3	7	61	
/Users/irene/Downloads/exam/exam2014/KKo_1_2.txt	65	aver	254	5	2	9	13	27	27	0	6	27	32	5	18	1	3	31	2	8	83	
/Users/irene/Downloads/exam/exam2014/KKo_20_2.txt	60	aver	185	5	2	4	10	18	18	0	4	10	18	4	16	0	3	28	3	6	48	
/Users/irene/Downloads/exam/exam2014/KKo_22_2.txt	55	aver	141	3	0	5	9	15	15	0	3	12	14	3	12	0	3	21	2	7	41	
/Users/irene/Downloads/exam/exam2014/KKo_23_2.txt	60	aver	257	5	3	8	12	26	26	0	4	30	31	2	17	0	3	35	3	14	80	
/Users/irene/Downloads/exam/exam2014/KKo_24_2.txt	70	best	297	7	5	11	10	22	22	0	11	25	32	1	25	1	6	38	4	14	84	
/Users/irene/Downloads/exam/exam2014/KKo_2_2.txt	65	aver	298	7	5	6	12	25	24	1	9	29	36	6	19	0	7	36	4	10	90	
/Users/irene/Downloads/exam/exam2014/KKo_3_2.txt	65	aver	316	7	0	10	15	29	29	0	7	32	32	7	25	1	1	32	3	8	97	
/Users/irene/Downloads/exam/exam2014/KKo_5_2.txt	65	aver	251	5	1	5	16	25	25	0	6	21	24	8	14	0	4	26	1	7	67	
/Users/irene/Downloads/exam/exam2014/KKo_6_2.txt	65	aver	258	3	0	3	21	27	27	0	5	23	30	8	15	0	2	34	2	6	76	
/Users/irene/Downloads/exam/exam2014/KKo_9_2.txt	70	best	324	5	1	10	18	32	32	0	8	28	38	7	25	2	3	41	2	8	100	
/Users/irene/Downloads/exam/exam2014/LPo_10_2.txt	65	aver	266	4	1	6	12	26	25	1	10	25	33	4	10	0	4	25	2	11	72	
/Users/irene/Downloads/exam/exam2014/LPo_11_2.txt	65	aver	323	1	0	3	16	26	26	0	6	28	53	10	15	0	0	20	3	6	106	
/Users/irene/Downloads/exam/exam2014/LPo_12_2.txt	50	aver	354	6	0	8	21	35	35	0	9	32	48	6	18	2	4	30	2	8	106	
/Users/irene/Downloads/exam/exam2014/LPo_19_2.txt	50	aver	220	3	0	5	10	21	21	0	7	22	27	0	12	0	1	19	2	9	61	
/Users/irene/Downloads/exam/exam2014/LPo_1_2.txt	60	aver	317	4	1	5	16	29	29	0	23	27	50	5	16	0	1	24	2	11	98	
/Users/irene/Downloads/exam/exam2014/LPo_20_2.txt	50	aver	186	3	3	5	10	23	22	1	8	17	18	0	12	0	2	28	3	9	47	
/Users/irene/Downloads/exam/exam2014/LPo_4_2.txt	60	aver	276	7	1	7	14	22	22	0	10	24	45	7	14	1	3	28	3	8	91	
/Users/irene/Downloads/exam/exam2014/LPo_8_2.txt	50	aver	270	3	5	2	15	26	26	0	9	23	38	4	15	1	0	24	3	8	81	
/Users/irene/Downloads/exam/exam2014/MGr_26_2.txt	55	aver	217	3	5	6	14	26	25	1	2	12	20	4	13	1	0	36	2	8	50	
/Users/irene/Downloads/exam/exam2014/MGr_28_2.txt	65	aver	246	6	3	6	15	25	25	0	6	21	32	10	14	1	4	25	3	7	78	
/Users/irene/Downloads/exam/exam2014/MGr_30_2.txt	60	aver	283	4	6	8	15	35	35	0	11	25	25	3	23	0	6	44	2	8	76	
