/Users/irene/Downloads/exam/exam2014/DZu_8_1.txt	60	aver	4.5	23.0	16.56	23.22	17.22	20.4	11.333	1.8	1.059	0.059	0.059	0.412	0.056	0.056	0.389	0.167	1.7	2.3	2.9	0.3	0.5	0.0	0.0	2.2	3.6	
/Users/irene/Downloads/exam/exam2014/DZu_9_1.txt	60	aver	4.5	22.09	16.38	22.56	16.44	18.7	12.467	1.5	1.0	0.067	0.067	0.133	0.067	0.067	0.133	0.2	1.5	3.0	3.7	0.3	0.2	0.0	0.0	1.5	3.8	
/Users/irene/Downloads/exam/exam2014/EEm_10_1.txt	55	aver	4.08	19.91	16.06	19.64	15.64	15.58	11.0	1.417	1.0	0.176	0.0	0.0	0.176	0.0	0.0	0.118	1.417	2.333	2.25	0.083	0.333	0.0	0.083	1.0	4.42	
/Users/irene/Downloads/exam/exam2014/EEm_11_1.txt	55	aver	4.17	20.76	17.77	22.09	19.36	16.25	9.286	1.75	1.0	0.048	0.048	0.0	0.048	0.048	0.0	0.238	1.75	1.167	2.5	0.333	0.583	0.0	0.083	1.417	5.67	
/Users/irene/Downloads/exam/exam2014/EEm_12_1.txt	55	aver	4.89	22.42	16.92	23.25	17.88	20	15.0	1.333	1.0	0.083	0.0	0.25	0.083	0.0	0.25	0.0	1.333	2.667	3.667	0.222	0.778	0.0	0.111	1.556	6.56	
/Users/irene/Downloads/exam/exam2014/EEm_13_1.txt	55	aver	5.43	24.57	20.43	23.17	18.83	22.14	11.923	1.857	1.0	0.077	0.231	0.154	0.077	0.231	0.154	0.462	1.857	1.857	4.0	0.143	0.857	0.0	0.0	1.714	7.43	
/Users/irene/Downloads/exam/exam2014/EEm_14_1.txt	70	best	5.44	24.75	20.03	24.75	20.0	23.22	11.611	2.0	1.0	0.222	0.0	0.333	0.222	0.0	0.333	0.167	2.0	2.111	4.111	0.333	1.111	0.111	0.0	2.444	5.78	
/Users/irene/Downloads/exam/exam2014/EEm_17_1.txt	60	aver	5.83	28.07	21.6	29.0	22.4	27.5	18.333	1.5	1.0	0.556	0.0	0.111	0.556	0.0	0.111	0.444	1.5	2.833	6.333	0.333	1.167	0.0	0.0	1.833	6.5	
/Users/irene/Downloads/exam/exam2014/EEm_24_1.txt	55	aver	5.0	24.64	18.91	24.89	18.89	20.6	11.444	1.8	1.0	0.167	0.167	0.111	0.167	0.167	0.111	0.0	1.8	2.5	4.4	0.2	0.4	0.1	0.1	1.7	7.9	
/Users/irene/Downloads/exam/exam2014/EEm_25_1.txt	55	aver	5.2	23.93	17.89	24.78	18.44	23	11.5	2.0	1.0	0.1	0.2	0.1	0.1	0.2	0.1	0.15	2.0	2.3	4.8	0.3	1.0	0.1	0.0	1.6	8.9	
/Users/irene/Downloads/exam/exam2014/EEm_28_1.txt	45	worst	5.62	28.89	24.82	30.29	26.57	24.38	13.0	1.875	1.0	0.267	0.0	0.0	0.267	0.0	0.0	0.2	1.875	2.5	4.0	0.375	0.5	0.0	0.0	1.625	9.38	
/Users/irene/Downloads/exam/exam2014/EEm_2_1.txt	60	aver	6.0	25.43	19.19	25.5	18.33	23.14	16.2	1.429	1.0	0.3	0.1	0.1	0.3	0.1	0.1	0.3	1.429	2.0	5.0	0.571	0.143	0.0	0.286	2.143	3.14	
/Users/irene/Downloads/exam/exam2014/EEm_30_1.txt	60	aver	5.7	28.13	22.87	26.11	21.0	23.1	12.833	1.8	1.0	0.222	0.056	0.111	0.222	0.056	0.111	0.333	1.8	2.7	4.7	0.2	0.3	0.2	0.0	1.6	7.1	
/Users/irene/Downloads/exam/exam2014/EEm_33_1.txt	55	aver	4.45	22.85	18.67	21.0	17.2	18.09	11.056	1.636	1.0	0.222	0.0	0.0	0.222	0.0	0.0	0.278	1.636	1.727	4.182	0.273	0.364	0.091	0.182	1.455	8	
/Users/irene/Downloads/exam/exam2014/EEm_35_1.txt	60	aver	5.5	36.2	28.4	38.0	29.4	34	15.692	2.167	1.0	0.308	0.0	0.308	0.308	0.0	0.308	0.308	2.167	1.667	6.333	0.0	0.667	0.0	0.167	3.0	8.67	
/Users/irene/Downloads/exam/exam2014/EEm_37_1.txt	55	aver	4.27	16.89	14.36	15.7	13.8	14.82	13.583	1.091	1.0	0.083	0.0	0.083	0.083	0.0	0.083	0.333	1.091	1.273	2.364	0.273	0.182	0.0	0.0	1.364	5.73	
/Users/irene/Downloads/exam/exam2014/EEm_4_1.txt	60	aver	5.11	18.22	14.81	18.12	14.12	18.11	12.538	1.444	1.083	0.25	0.083	0.0	0.231	0.077	0.0	0.231	1.333	1.556	3.111	0.333	0.333	0.111	0.0	1.222	8.44	
/Users/irene/Downloads/exam/exam2014/EEm_5_1.txt	60	aver	4.92	27.18	21.92	26.92	21.25	21.85	12.909	1.692	1.0	0.273	0.045	0.045	0.273	0.045	0.045	0.091	1.692	2.308	3.538	0.385	0.077	0.154	0.077	1.462	6.69	
/Users/irene/Downloads/exam/exam2014/EEm_6_1.txt	65	aver	4.4	19.98	16.18	20.56	16.78	18.4	14.154	1.3	1.0	0.308	0.0	0.231	0.308	0.0	0.231	0.231	1.3	1.6	3.6	0.5	0.2	0.2	0.0	1.6	5.8	
/Users/irene/Downloads/exam/exam2014/EEm_9_1.txt	55	aver	4.07	22.79	18.09	22.85	18.31	17.07	14.059	1.214	1.0	0.176	0.0	0.294	0.176	0.0	0.294	0.353	1.214	1.929	2.857	0.786	0.714	0.0	0.0	1.5	5.79	
/Users/irene/Downloads/exam/exam2014/KKo_12_1.txt	60	aver	4.7	19.93	15.27	20.11	15.89	17.2	11.467	1.5	1.0	0.067	0.0	0.0	0.067	0.0	0.0	0.133	1.5	2.7	4.1	0.2	0.6	0.0	0.0	1.3	4.7	
/Users/irene/Downloads/exam/exam2014/KKo_13_1.txt	60	aver	5.17	31.4	25.47	31.2	24.8	25.33	19.0	1.333	1.0	0.125	0.0	0.375	0.125	0.0	0.375	0.25	1.333	3.0	5.167	0.333	1.0	0.0	0.0	1.833	4.83	
/Users/irene/Downloads/exam/exam2014/KKo_14_1.txt	60	aver	5.09	19.64	14.78	18.9	13.6	19	14.929	1.273	1.0	0.143	0.071	0.071	0.143	0.071	0.071	0.286	1.273	2.273	4.455	0.182	0.091	0.091	0.0	1.364	2.91	
/Users/irene/Downloads/exam/exam2014/KKo_15_1.txt	60	aver	4.0	15.93	12.0	16.2	12.1	15.55	14.25	1.091	1.0	0.083	0.0	0.083	0.083	0.0	0.083	0.25	1.091	1.818	3.273	0.091	0.182	0.0	0.091	1.091	6.18	
/Users/irene/Downloads/exam/exam2014/KKo_20_1.txt	60	aver	4.12	20.79	15.68	20.57	15.43	17.88	14.3	1.25	1.111	0.333	0.0	0.222	0.3	0.0	0.2	0.1	1.125	1.875	3.625	0.5	0.25	0.125	0.0	1.25	5.25	
/Users/irene/Downloads/exam/exam2014/KKo_21_1.txt	65	aver	4.62	23.82	18.21	21.14	16.29	20.38	8.579	2.375	1.0	0.263	0.0	0.158	0.263	0.0	0.158	0.158	2.375	2.625	3.375	0.25	0.5	0.0	0.0	2.375	5.62	
/Users/irene/Downloads/exam/exam2014/KKo_24_1.txt	70	best	5.67	44.8	35.4	41.6	33.6	34.17	18.636	1.833	1.1	0.6	0.0	0.4	0.545	0.0	0.364	0.545	1.667	4.5	6.167	0.5	0.833	0.0	0.333	2.167	3.33	
/Users/irene/Downloads/exam/exam2014/KKo_5_1.txt	65	aver	4.45	19.58	15.38	18.5	14.5	17.09	12.533	1.364	1.0	0.067	0.0	0.067	0.067	0.0	0.067	0.133	1.364	2.091	3.455	0.545	0.636	0.0	0.0	1.455	7.45	
/Users/irene/Downloads/exam/exam2014/KKo_9_1.txt	70	best	4.4	25.02	19.51	25.0	18.78	21	10.5	2.0	1.0	0.15	0.05	0.3	0.15	0.05	0.3	0.05	2.0	2.4	3.5	0.4	1.0	0.0	0.1	2.3	6.8	
/Users/irene/Downloads/exam/exam2014/LPo_14_1.txt	60	aver	5.0	20.6	16.76	21.11	17.44	17.9	11.188	1.6	1.0	0.062	0.188	0.25	0.062	0.188	0.25	0.188	1.6	1.6	3.9	0.1	0.2	0.0	0.0	1.9	6.5	
